x,x,x,x,x,x,x,x,f
-1.6866,-0.41598,-1.3525,-1.633,0.33734,0.099348,-1.0363,0.43805,-0.12855
1.7081,-0.52047,-0.009557,0.46966,-0.15888,0.86345,0.88151,0.39487,-0.23495
0.90355,-1.2861,-0.39987,-1.1628,-0.19057,-0.01159,-1.4737,-1.6244,-0.19091
-0.88696,-1.1501,-0.026318,-0.42992,-0.25124,-1.1099,1.0498,-0.87671,1.276
-0.077921,-0.035509,0.11843,-1.5692,-1.3967,-0.50311,-0.50357,-0.16547,-1.8322
-0.74127,-1.6732,1.4091,-1.3329,0.63332,0.038285,-0.22906,-0.85818,0.48347
-0.88109,-1.0993,-0.37805,-1.6277,1.22,-0.85571,-1.4083,0.12228,-3.1264
-0.83231,-1.4996,-0.85154,1.3993,0.23742,-1.5406,1.3139,1.0538,0.98055
1.2348,-0.86274,-0.24972,-1.3536,-0.74544,-0.2641,0.44841,0.45052,-0.20827
0.76354,0.35817,0.95552,-0.79961,1.2391,-1.0089,0.17125,-0.69543,0.51037
-0.59088,-0.92747,-0.60716,0.24647,0.52507,0.97541,-1.6271,-1.6064,0.93776
0.49598,-0.039421,-1.7213,-0.48083,-1.3408,0.59513,-1.5078,1.2796,-0.14111
0.16903,-1.5698,-0.32492,-0.11881,1.4785,1.1723,0.068218,-1.3727,-0.46795
-0.51937,1.4572,-0.16866,0.23519,-0.074789,0.60429,-1.5297,-1.4082,0.66153
0.21544,-0.80127,1.6355,0.71216,1.4863,-1.0422,0.92276,1.6574,-0.67053
-1.2273,-0.31189,1.4736,-0.082151,-0.94662,-1.6504,-0.4038,1.2996,-0.1657
-1.416,-0.75887,-1.3527,-0.6666,1.5025,0.78808,1.262,-1.3476,-1.577
1.4669,-0.92552,-0.89,0.85291,-1.4127,1.3936,0.73125,-0.49575,1.4237
0.45387,-1.0374,0.97835,1.3892,-1.4497,-0.1862,0.71805,-0.61729,-0.062861
0.3576,0.10154,-1.419,-1.1225,-0.81604,0.99192,-1.2319,-0.5375,-1.1333
-1.7305,0.47083,-1.5723,-1.3728,-1.5172,0.55639,-0.22305,0.63576,-2.0585
-1.3928,0.3433,0.6496,0.055138,0.49967,-1.4525,1.1194,-0.77684,0.70798
0.2418,-1.1341,1.2717,-1.5207,0.91016,-1.3496,0.31717,1.2954,-1.0536
-0.7219,-0.87129,-0.68057,0.75594,-0.76906,-0.1,1.1806,-0.0024796,-1.1589
0.2631,0.37547,1.2641,1.1162,1.181,0.69505,-1.6303,-1.5383,-0.38565
-0.38978,0.86734,-0.30371,-0.10649,1.0099,-1.0166,0.78639,1.4196,0.83681
-0.87642,1.1412,0.86649,-0.20758,-0.52581,1.3322,0.46529,-0.52407,-1.1524
-0.89027,-0.30761,0.93847,0.34889,-0.22413,-0.60915,-1.4998,-0.91092,0.84751
-0.2179,1.396,0.7306,1.503,0.19993,-0.35869,0.71825,-0.54857,-1.0346
0.80449,-0.5972,-0.24608,0.11281,0.69704,-0.93562,0.53925,-1.3574,0.6964
-0.85939,0.20675,1.2557,-0.12259,0.90262,1.6901,0.66807,-1.409,-0.61528
0.73025,-1.5989,0.94799,-1.3078,1.058,-1.1941,-0.81582,-0.50615,-1.4709
0.47829,-1.0518,0.44199,-1.1077,-0.2404,-0.98666,0.56623,0.73884,-0.11876
-0.76103,-1.3391,0.04045,0.087882,-0.61821,-1.349,1.5262,0.83915,1.068
-1.2267,-1.1054,0.19887,1.1034,0.67867,-0.48821,0.17,0.77186,1.4358
1.5091,-0.69502,0.15598,-0.0046798,0.89993,-0.29078,0.46592,-1.4112,0.3395
-0.087672,-0.082314,-1.4225,-1.4373,1.0885,1.3451,1.0695,0.31683,-0.71479
-1.4973,0.25912,0.21934,0.68746,1.7006,0.17771,1.362,-0.68043,-2.094
-0.30109,-0.19678,-0.89528,0.51717,0.039968,-1.5466,1.0161,1.4845,0.5716
-0.23973,-0.20339,-0.47586,-1.3654,-0.63761,-0.060622,-1.1513,0.13039,-1.2053
-1.011,-1.405,0.82557,0.23752,0.4781,1.6003,-1.2262,-0.14467,0.59877
1.5453,1.0212,1.5006,1.5096,-1.538,-1.0941,1.2237,0.22892,0.52447
0.63509,0.89481,1.1966,-1.1555,-1.4464,-0.026614,1.0528,-0.2763,0.72895
-1.3215,1.3402,-1.7147,-1.2603,0.63487,1.3537,-1.1118,1.1938,0.51263
-1.1523,1.3011,0.36476,1.5815,0.2741,-0.73692,-0.49575,1.5702,0.46837
0.046534,-1.4233,-0.82119,-0.23257,1.6476,-0.14536,1.4364,1.337,1.2883
-0.22968,0.21139,0.731,0.18478,1.6449,1.402,-0.55036,-1.5331,-1.7491
-1.2826,1.126,0.30911,1.2556,1.413,-0.08648,-0.81438,-1.6801,-0.33897
-1.3446,-1.4095,-0.57357,0.53793,-1.5481,0.63177,-1.0683,0.98252,0.85868
-1.4141,0.27546,-1.7035,1.6891,1.1934,0.32882,-0.57841,0.36438,1.2689
1.2179,-0.69747,0.75847,0.80379,-0.9567,-0.3754,-0.51894,-0.37071,0.64123
-0.075085,-0.67043,-0.18943,1.5935,-0.40216,0.3647,0.82571,-0.042419,-2.2482
-0.69465,1.6898,-0.16724,0.48774,1.1179,1.6291,1.6916,0.61875,-2.2405
-0.50405,-0.012501,-1.3447,-0.70735,-0.24983,0.83813,-1.2687,0.34076,0.26595
0.023761,1.0377,1.3852,0.94051,-1.5977,0.79025,-1.018,1.3466,1.1901
0.69869,-1.504,-1.0762,-1.377,-0.39778,-1.5624,0.60471,-1.4953,-0.041729
-1.5106,0.40934,-1.5704,1.4958,-0.89766,-0.62375,-0.23918,-1.0155,-1.4105
1.0513,0.72252,1.2432,-1.0626,-1.6305,0.3797,-1.1523,1.1338,-0.20312
0.45816,-1.4632,-0.92815,-0.5905,0.48958,-1.5382,1.4788,1.6064,0.55472
-1.5516,-1.2462,0.88436,-0.024641,-1.3136,-0.10456,-0.6778,-1.4575,0.16991
0.36643,1.0954,-1.3671,1.2514,0.32245,-0.65641,-0.83919,-0.61215,0.015826
-0.3339,1.085,0.41473,1.1706,-1.0694,-0.62031,-0.5369,1.1945,1.5696
-0.12,-1.3121,1.5349,0.014376,0.10761,-0.35106,0.56163,-1.2152,-1.0661
-0.92981,0.33561,-1.4033,0.66249,-0.4579,-1.4577,-0.34486,-0.97167,0.38151
0.80245,-1.0893,-0.65739,1.096,-0.4056,-1.356,-0.70064,1.2717,0.51364
-0.054067,0.8805,1.3771,-0.13074,-0.59611,-1.5657,-0.027228,0.27142,1.0836
-1.0348,0.17761,-1.013,-1.2574,-1.6646,0.58678,1.6656,0.77754,1.5505
-0.20374,1.6379,1.245,0.82159,-1.0341,-1.5696,-0.88027,-0.84876,1.7534
1.0133,0.55087,0.61155,0.95701,0.99308,-0.72442,0.58094,1.2298,0.7229
1.0012,0.88303,0.4637,-1.069,0.79836,-0.13823,-0.054663,-1.5487,0.88773
-1.3082,1.3609,1.018,0.019533,1.1408,1.3251,0.41059,-1.2936,-1.7649
-1.5627,-0.37393,1.0069,-1.4907,0.13682,-0.58287,-0.79602,-1.1955,-0.17846
1.3641,-0.84124,-0.9162,-1.4164,0.14956,-1.4722,0.070196,0.04629,-1.277
1.1466,-0.030744,-0.57579,-1.4783,-1.3107,-1.142,-0.9755,1.7405,0.02048
-0.17334,1.4991,-0.058361,-1.5243,-0.46104,0.76072,-0.78095,0.32667,0.34227
-1.0098,-0.0094905,-0.70282,1.3828,-0.072213,0.34456,-0.95448,-1.1722,-0.3953
-0.84236,-1.3292,-1.1496,-1.6804,0.91671,-1.6916,0.20685,-0.80539,0.32836
-0.41796,0.095305,0.77376,-0.016158,1.3842,0.75112,1.5091,1.0025,-1.2542
-1.3901,-0.42259,-0.72375,-0.71041,-0.86405,-0.68109,0.016281,-1.052,0.028206
-1.3291,1.2726,-0.58023,0.088485,1.326,1.1855,1.4517,-1.2502,-1.7451
-1.5153,0.4259,-0.27857,-1.1031,-0.085652,-1.1954,1.5071,-0.30001,1.424
1.0396,1.0696,-0.44875,0.87852,-0.21988,-1.5943,1.4451,0.80643,0.59139
1.0583,0.089612,-1.1254,-0.094501,-0.027505,0.030651,-0.59465,0.08736,0.39884
-0.84846,0.58728,0.92852,0.12995,1.7118,1.3475,0.068836,0.66674,-1.0322
-0.52237,-0.12644,1.3398,-0.41094,1.3178,1.3612,0.59168,1.3028,-1.1207
0.073546,1.2988,-1.0217,-0.83654,-0.89894,0.43704,0.00077872,0.59642,-0.84344
1.5787,-1.3443,1.211,0.5949,-0.78649,0.5442,-0.11655,0.86555,0.65558
1.3912,-1.5094,-0.16587,-0.52601,-1.001,1.7042,-0.35338,-1.5515,0.7742
-1.5811,1.6645,0.89618,-0.93777,1.2569,0.2501,-0.7679,-0.70482,0.35213
-0.66787,1.0869,1.0646,-0.13599,0.26798,-0.078215,-0.46159,-1.4303,0.29807
-1.4723,-0.21272,1.2494,-1.0004,0.22592,-1.2458,1.0687,0.34454,0.77742
-0.2022,-1.3558,0.53031,-1.0763,1.5192,0.99504,-1.6051,-1.0412,0.054204
0.38938,0.27193,0.11881,0.51493,-1.3782,-0.78662,-0.64117,-0.66648,0.56529
1.1128,-0.92301,1.1341,0.84782,1.0171,1.6037,0.87144,0.65567,-0.70215
0.47055,-0.28709,-1.186,-0.45261,-1.4494,-0.48111,-1.548,-0.59342,0.079457
1.4695,-0.49131,0.69082,1.3337,-0.075788,0.86316,1.2636,-0.89127,-0.44877
0.83996,0.64249,0.61815,1.0313,-1.4494,1.588,0.39299,0.56048,-0.35622
-0.75594,-0.01554,0.71513,-0.65975,1.4795,1.6459,0.97181,0.28612,-0.48551
-0.84609,-0.94498,0.71371,0.11652,-0.42274,0.37733,0.29057,-0.64695,-0.15507
-0.81814,0.88189,-0.95155,-0.99145,0.33442,-0.14955,1.5817,0.62945,0.95672
-0.20307,-1.6623,-1.4083,0.019971,-1.232,1.3358,1.3169,0.24835,1.8697
0.39015,0.58734,-1.0086,0.07229,-0.85546,-0.69384,-0.18707,0.27666,-0.044184
1.2417,0.33323,-1.2535,0.66607,-0.7506,-0.92331,0.35693,-0.46252,-0.93902
0.48007,0.047117,-1.1725,-0.93487,0.68689,-1.2801,-1.1275,-0.90199,-1.3116
0.47121,-1.4363,-0.80562,-1.6337,1.1748,-0.71514,1.5637,-0.70415,1.6141
1.4432,-1.4657,0.91063,-0.91715,-1.1437,1.6533,-1.3439,-0.56137,0.89112
1.4262,-0.33794,-1.6868,-0.0092506,-1.2436,-0.62693,-1.1261,0.020489,0.3322
1.0396,0.42991,-0.68961,0.079999,1.5551,-1.3558,0.17812,0.26067,0.50867
-1.166,0.19577,1.5685,-0.6763,-0.92919,-0.83906,-1.2642,-0.54666,0.87059
0.8512,0.35822,-0.13998,-0.82545,0.43704,0.043045,-1.4129,-0.92567,0.27921
1.5779,-0.64065,-0.81662,-0.18927,-1.5904,-0.56389,0.96036,0.96836,-1.4309
0.55702,-0.26509,-1.4555,-0.0009413,0.94409,-1.6288,-1.6014,0.47202,-3.8291
1.3544,1.2081,1.4533,0.4304,-1.401,1.448,0.40852,-0.92105,1.1562
0.89393,0.69043,1.1961,-0.03649,1.6021,0.044569,1.0704,-0.84309,-0.4129
-0.67496,-0.47679,0.83081,-0.00042429,-1.1111,-0.26384,1.2813,-1.1776,-1.3301
0.65374,-1.3591,0.79529,1.6697,0.8443,1.2015,-0.96001,-0.67219,-1.6612
-0.53192,1.1586,-0.018289,1.3496,-1.0716,-1.4922,1.4217,-0.9177,-1.7764
0.35428,0.57626,1.115,0.70629,1.3933,-1.4541,-1.282,0.09115,-0.57857
1.1535,-1.2522,1.5143,-1.1433,0.010417,-0.16345,-1.1019,1.3347,-0.3437
0.10496,-0.47052,-0.71788,0.16556,0.36714,-0.82325,-1.4485,1.4579,-2.1743
-1.7178,-0.41736,-0.22798,-1.5171,1.243,-0.89346,0.85133,-1.1669,1.52
1.1677,0.68517,-1.3134,0.54548,-1.4254,-0.79321,1.3609,-0.006175,-2.1522
1.4823,-0.24608,-0.90374,-0.89781,0.78499,0.32667,-1.1577,1.6269,-1.5126
-1.0436,-1.1067,-1.2025,-0.59802,0.63911,-0.93008,-0.34137,0.20482,0.68153
-0.52526,-1.6261,0.66178,-1.1328,0.20196,-0.92787,-1.5506,0.54975,-3.5158
1.0681,-1.7156,-0.40651,-1.1644,1.5228,-1.477,-1.3642,-0.98515,-2.3851
0.082599,1.3246,0.38228,-1.135,-1.0034,-0.53456,-0.7286,-1.6818,-0.39831
-0.5869,-0.34368,-1.3778,0.79908,-1.4772,0.34822,-0.66779,-1.2537,-1.7448
-1.4127,-0.86089,-0.9127,-1.7113,0.16263,0.96848,-0.10462,1.2327,0.89986
1.189,-1.5317,0.83953,-1.5463,-0.75352,0.66395,0.41076,1.5001,0.19198
0.60581,0.16217,0.7615,0.62348,1.2579,-0.078129,0.39033,-1.3961,-0.98585
1.2919,-1.5374,0.41455,0.83807,-0.98409,-1.2684,-0.49541,-1.2107,1.0022
1.3864,1.4016,-1.225,-0.68,0.87121,-0.083038,-1.2767,-0.29603,0.5159
1.1322,-1.2351,-0.91003,0.67115,0.11207,-0.54778,-1.5781,-0.46537,0.75958
1.3036,-0.89767,1.3035,0.97678,-0.66676,-0.017564,0.63972,-0.59525,0.11118
0.069512,-0.026335,-1.4674,0.84689,0.15255,0.9646,-0.24529,-1.51,-1.0785
0.79288,-1.4108,-0.84419,1.6827,1.2889,0.46891,0.1825,0.041764,0.85902
1.0193,1.692,1.1937,0.62627,1.2787,0.27549,-0.70754,0.46245,1.6009
0.0036471,0.88071,1.3063,-1.5506,0.24752,-0.76512,1.0759,0.69128,1.0188
0.93639,1.5308,-1.6385,1.4312,-0.94652,-1.6909,1.1324,0.16587,-1.6465
-0.61179,0.59685,-1.0855,0.12162,-1.374,-1.5074,1.6847,-1.4418,-1.2529
-1.1592,-1.6335,-0.48522,-1.5071,1.6961,-0.1778,0.87109,-1.5075,1.0045
-1.6749,-0.88941,-1.492,-1.1358,-0.87737,-1.2054,1.4285,1.5159,-0.75065
0.75909,-1.5827,0.56216,-0.58565,0.14119,1.5937,0.84047,-1.4736,-2.0904
-0.34161,0.84595,0.69035,-0.59054,-1.2392,-0.11781,-1.6078,0.53815,0.34289
-1.2096,-1.175,0.94837,1.4172,-0.5883,0.082894,-0.11969,-1.0588,-1.1231
0.72426,1.0113,1.081,-0.93534,-0.31733,1.1424,1.677,-1.2653,-0.39448
-0.52973,0.14477,-1.4884,0.84066,0.70651,-0.89843,-1.4478,1.4664,-1.8885
-0.096909,1.1283,-0.5183,1.1794,-1.5961,0.9588,-1.6894,0.27017,0.65387
-0.76041,0.73101,0.86648,-0.8945,-1.1262,1.1376,-0.8475,-1.1054,0.097893
-0.64608,0.43014,1.1505,0.63308,1.7003,-0.19832,-0.074005,-1.4179,-1.0898
-0.35852,0.62185,1.2583,0.97523,1.4393,0.89889,-0.98225,-1.4973,-1.0953
1.6809,0.044578,1.3252,-0.77244,0.83093,-0.037755,0.70016,0.4004,0.37073
-0.63507,0.79117,-0.5551,0.53978,-0.57442,0.058209,0.77944,0.37928,-0.75359
-0.9089,1.3571,1.4942,0.12242,1.1638,-0.40019,0.05114,1.2356,0.58584
-1.4383,-1.065,-0.38688,-0.87661,-1.0723,-1.6735,0.93722,0.20181,-0.41047
0.63512,0.43961,1.6672,-0.52339,0.38063,-1.3332,-0.91633,1.6684,-1.3362
0.12197,-0.67124,0.11972,-0.33975,1.0801,-0.44757,0.65817,0.7761,0.95285
0.50242,0.53844,-0.14333,-0.37922,-1.049,0.43157,0.76067,-1.497,0.1322
-1.6949,-0.65943,-1.2215,-0.26008,1.6386,1.6372,1.182,0.54028,-1.1936
1.3819,-0.46733,-0.80378,1.3974,-0.79259,-1.5532,-1.4066,-1.3949,1.0219
0.23697,-0.4968,-0.98933,-1.5917,-1.5211,-1.5417,1.4215,-1.5466,-0.25589
0.42952,1.0456,-1.5544,-0.68585,-1.3016,-0.84258,1.1215,-1.3993,-1.2246
-1.0867,-0.4833,-0.21254,0.74,-1.3906,0.38385,-0.35443,-0.62257,-1.0323
-1.679,-0.71271,-1.2088,-0.13311,-0.13757,-1.2798,0.67209,1.4978,0.39016
-1.7257,-0.13579,0.51841,1.5457,1.6732,0.74553,-0.35199,0.63716,-0.1153
1.6278,-0.30282,-0.88347,-1.2691,-1.4027,-1.4861,-0.60097,-0.40303,-0.66473
-1.1084,1.5168,-0.077808,0.40421,-1.6191,0.09743,-1.3673,0.85557,1.5035
-0.28174,-0.24116,0.66485,1.194,0.11412,-0.82701,-0.20476,-0.16987,0.62355
0.37898,1.4358,0.47015,-0.35596,1.617,-0.60105,-1.036,0.071011,0.45218
0.25212,-0.58773,-1.177,-1.1651,1.7148,1.4169,1.4475,0.60994,-0.69954
-1.536,-0.91399,1.1065,0.50686,-0.2608,1.2887,1.4933,-0.81381,-0.33634
-1.4323,1.1414,0.74449,-1.1147,-1.2908,-1.5731,-0.81437,1.0153,-1.0158
-1.3469,-0.24153,0.024699,-1.3005,0.58337,1.099,0.98468,-0.97223,-0.23434
-1.396,-0.071623,-0.62422,-0.35172,-0.074057,-1.356,1.0155,0.029364,1.4327
1.1356,0.51014,0.18502,0.34335,-0.40622,-0.23511,0.043352,-1.2139,-0.093349
1.0537,-0.62582,1.483,0.063173,-0.12602,-1.6198,0.69037,1.05,0.21442
-0.47203,0.3719,-1.266,1.3207,1.2419,1.6784,1.7059,-1.6268,-0.072481
0.31204,0.4695,0.8465,-0.79096,-0.70472,1.0844,1.3685,0.98586,-0.0032587
-0.39395,-1.5251,1.0076,-1.3335,-0.29258,-0.61788,0.51916,-0.90067,1.0146
-0.20546,-1.1046,1.6617,0.72292,1.1832,-1.3432,0.33594,-0.51042,-0.45095
-0.30406,0.46677,-1.7205,1.1642,-1.4463,-0.085785,0.29089,1.5054,-0.90707
1.5271,-0.56814,-0.98962,-0.21528,0.42617,1.1882,0.79114,0.45338,0.34043
-1.4279,0.16205,-0.47102,1.6654,-1.3653,-0.58353,-0.34427,-1.3623,-0.47597
0.95005,-1.2869,-0.37831,0.81663,-1.0113,1.0546,0.99051,0.64952,-1.0017
-0.63927,1.0639,-0.38232,1.691,1.3839,-1.4654,-0.71887,-0.80766,0.49807
-1.5697,0.43817,1.3964,-0.89142,-0.55312,-0.38391,-1.4135,0.75524,-0.31255
-1.4916,-0.071606,0.34318,-0.57368,-0.89012,0.79425,0.50398,1.7103,0.35687
-1.2667,-1.3488,1.5834,-0.7768,-0.10936,-1.0905,1.0551,0.99917,0.80254
0.64718,0.37203,1.16,1.6056,0.64694,-1.1741,-0.57962,0.91627,0.04099
0.26154,-1.062,-1.2334,0.48706,1.2416,-0.16661,-0.56959,-0.30921,1.7783
-0.24979,-0.36284,-0.57886,-0.79712,-0.40338,-1.3137,0.42786,1.077,-0.5151
0.16181,-0.18027,1.2229,0.97893,0.58899,-0.86959,0.46338,0.25954,-0.074057
0.2319,-1.5193,-1.2047,-1.0392,-0.22036,-1.183,-1.0811,0.84479,-1.1113
0.19086,0.50731,-0.55465,1.4636,-1.3262,-0.95292,-0.18923,0.51861,1.136
1.3514,-0.49134,0.063946,1.415,-0.22694,1.6976,-0.72793,1.4686,-0.3632
1.412,0.26584,1.2995,1.1387,-1.3547,1.6044,0.73862,-0.90625,1.5894
-0.97723,0.35786,-1.6871,-1.1087,-0.89236,1.3563,-0.92704,-0.62222,-0.80786
-0.77314,0.62812,1.0657,-0.28903,1.6656,-1.3032,-0.12165,-0.31608,0.36076
1.2784,0.56699,-1.092,-0.21111,0.32751,0.99031,1.4659,-1.6134,-1.2644
-0.8886,0.39833,0.51719,0.16835,-0.7477,-1.459,-1.0297,1.2158,-0.79321
-0.95499,-0.46277,1.606,-1.3001,-1.44,-1.6748,-0.18713,-0.6639,0.55243
-1.5859,0.90968,0.71721,1.6528,0.41245,0.60197,-1.2853,-1.5299,-1.7981
0.28321,0.079167,-1.1482,-0.46758,-0.03108,1.1776,-0.15285,-0.7444,-0.21985
-1.4341,-1.0589,1.1754,-0.55831,0.72672,-0.48407,-0.42296,-0.79234,0.57479
-0.84098,-1.1978,0.072607,-1.1641,-1.7088,0.023556,-0.72746,-1.2034,-0.7498
1.5656,0.47499,0.26271,-0.32079,-1.5522,-1.2464,-0.80189,-0.24215,0.29437
-1.4898,-1.4935,1.4464,-0.58633,1.4891,-0.32524,0.51831,-1.1923,-0.84736
0.50182,1.6872,-1.3016,-1.7121,1.1385,-1.2784,0.51598,-0.11937,1.1989
0.062906,0.56577,0.92712,-0.68058,-1.0684,-0.12444,0.8768,0.50599,0.15237
1.253,1.1208,0.025218,-1.5591,-0.39863,-1.616,1.3571,1.5945,-1.2426
0.65541,0.55784,-0.87747,0.88745,0.025207,1.3592,-0.73816,-1.5289,-1.0104
1.6554,-0.64278,-1.3539,0.36985,0.67402,-0.28479,-1.2629,1.3645,-1.1228
0.77787,-1.3984,0.015901,-0.50539,0.53986,0.065667,-1.2968,-0.76898,0.82404
-0.33355,-0.68884,-1.2403,-1.4276,-0.27032,-0.27999,0.37511,0.9473,-0.13691
-1.5448,1.0781,1.3971,-0.21249,0.7727,-0.42397,0.61693,-0.37313,-0.3019
0.3967,1.1053,-0.94202,-0.95208,1.3439,0.71574,-1.4868,-0.60847,1.2833
-0.37957,-1.4809,-1.7036,0.89721,1.6835,1.6841,0.54292,1.7132,0.32855
-1.2613,0.45801,-0.56991,1.5941,-1.0106,-0.48199,-0.83252,-0.56938,0.74313
0.33138,-0.93103,-1.3305,-1.6958,-0.24637,-1.4518,0.36015,1.1708,-1.4526
1.2334,-1.4321,0.14793,0.93651,1.2497,-1.6889,0.43043,1.2468,0.44247
-0.29301,0.14236,0.62029,-0.37214,0.32802,-0.30049,-1.3693,0.91791,-0.68546
0.76847,0.55304,-1.5516,-0.051865,0.75605,1.3468,0.42251,0.014823,-0.86526
-0.79593,1.3199,0.74929,1.0063,1.3858,1.5641,-0.26668,-1.5484,-2.75
-1.6782,1.5765,0.80439,0.58859,1.5082,0.97351,1.6198,-1.2129,-0.83565
-1.4537,-0.71212,-1.357,0.74632,0.068677,-1.3612,1.623,-1.3969,-0.23669
0.50867,0.67485,1.0146,1.7011,0.57782,-0.54498,1.4902,1.6732,-0.50302
-0.37723,-0.57047,-1.1145,0.29991,-1.5317,0.40322,-1.6747,-1.2727,-0.65196
1.4873,0.74787,-1.5106,1.3058,0.089733,1.1316,0.073244,0.19552,-0.16169
0.69191,-0.27104,0.66407,-1.492,1.4923,1.2625,-0.26661,-1.1377,-0.010405
-0.12095,-1.1116,1.2523,0.74024,-0.099902,-0.7874,1.3198,1.1344,-0.24374
-0.13557,1.3004,-0.60563,0.13362,-1.3395,-1.3992,-0.93619,-1.3009,0.80904
0.43164,-0.93417,1.1945,-0.93738,0.50973,1.5336,1.6116,1.5458,-0.97776
1.2986,-0.9521,-1.3005,0.37282,-1.0782,0.26024,-1.2136,-1.406,-0.94137
0.96016,-0.23501,0.50434,-0.11036,-0.6853,-0.21603,-0.78275,-0.48482,0.34816
1.3703,0.40782,-1.5181,1.5663,-0.061964,-1.55,-0.65952,0.57961,-0.0797
0.45894,-1.6663,0.38228,-0.73818,0.94511,-1.2369,-1.1798,0.55687,-2.2333
-0.26381,0.14055,-1.0337,1.5546,-1.0341,1.4692,0.089028,-0.50247,0.26811
-0.60842,-0.67604,-0.89239,-1.495,-1.622,0.2989,0.4451,0.79688,-0.98766
0.44129,1.2827,0.24398,1.7005,0.11863,1.1862,-0.1944,0.35678,-0.65471
-1.2747,0.86757,1.4806,-0.38301,0.76502,-0.052098,-1.4297,-1.1555,0.36296
0.86444,0.8321,-0.98614,0.96561,-1.3101,-1.5917,1.5192,0.52954,-1.2685
-0.052706,1.1665,1.4402,-0.88711,-1.6818,-1.4177,-1.0371,-0.62384,0.83939
-0.26902,1.5549,-1.3399,-1.4385,-0.52313,-1.1871,-0.183,1.2591,-0.51037
1.4922,-0.12612,-1.6504,0.20649,-1.3621,-0.41192,-0.49768,0.53294,-0.3995
-0.62163,-1.7201,1.0538,0.93313,-0.85817,-1.3329,1.5772,0.11097,0.26388
-1.6193,1.511,-0.14346,1.5145,-1.3314,-0.58648,0.83226,1.4116,0.098684
0.6696,0.80647,0.92706,0.59593,0.62042,0.43055,0.31034,0.053591,0.35169
-1.2948,-0.4172,-1.0076,0.29928,-0.31501,0.78336,0.90459,1.7391,-0.0012041
0.85784,0.78554,0.16751,1.6942,0.59379,1.0536,1.0188,0.44036,-0.87349
-1.6801,-0.78212,0.071472,-1.4637,-0.73998,0.58539,1.017,1.1671,1.271
1.7124,1.0221,1.2537,-0.036217,-0.60054,0.58224,1.2165,0.15161,0.66146
1.6886,1.6691,0.99515,1.3161,0.14006,-0.096506,0.95154,-1.3062,-0.84645
-1.0868,-1.3807,-1.1979,0.2831,0.8006,-1.3903,-1.4278,-1.2904,-0.071067
-0.29134,1.0805,-0.95795,0.30732,-0.38629,0.38686,-0.4252,-0.32599,-0.28237
1.2598,-0.59592,-0.13809,-0.22778,-1.5987,-0.15577,-0.4936,-0.27285,-0.83217
-1.0002,1.3752,1.352,0.53681,0.5929,1.2971,-1.1323,1.5902,0.22834
-0.29273,1.5737,0.75637,-1.5393,-0.98743,-1.0686,-1.4234,0.30818,-0.70614
-0.96935,-1.374,-0.13708,0.69647,-0.13675,1.3988,-1.1666,-1.1427,-0.36025
-0.61919,0.76852,-0.10701,0.76398,0.8072,-1.4336,0.84923,0.23973,1.3944
0.54318,0.9568,0.42458,1.1137,0.48829,0.5075,-1.1055,0.58308,1.1608
-0.45232,-0.29701,-0.65769,0.90499,0.89542,-0.52654,0.15144,-1.2785,0.47485
0.62667,-1.2873,0.4236,0.63967,-0.84956,-0.19734,0.72115,1.6506,0.45123
-0.27104,1.6972,-0.016719,1.5988,1.2072,0.9767,1.4645,-0.86334,-1.1521
-1.3576,0.66454,-0.16852,1.1727,-0.22352,1.6477,1.6936,0.62969,0.3395
1.6381,-0.75596,0.87173,-0.42929,-0.13568,1.2004,0.66263,1.4366,0.29124
-0.69239,1.0138,1.1973,-0.41461,1.1748,0.39733,-1.2738,-1.1308,0.47569
-0.68706,-0.58006,0.73532,-1.0708,1.7012,-0.36276,-1.2636,-1.3195,-0.88187
0.35246,0.81539,1.2532,1.101,0.87115,-1.7055,1.0699,0.53373,0.78355
1.2666,-0.91148,-1.406,-1.188,-1.2622,0.87136,-0.16966,0.29006,-0.842
1.584,-1.3092,1.1699,0.69137,0.51,-0.24994,-1.2803,-1.0362,0.08627
-0.42731,-0.61448,-1.24,1.657,-1.1358,1.3974,-1.0325,-0.83989,-1.4552
1.079,0.54416,-0.085577,0.65117,-0.71666,-0.040147,1.031,-1.028,-0.73948
1.1038,1.0723,0.72495,-0.042323,-1.3843,1.5839,-0.75537,1.2385,-0.50177
-0.20694,1.0712,-0.14578,0.59999,-0.76477,1.075,-0.79019,0.95091,0.068844
-0.99224,0.2343,0.81172,-0.19509,1.6242,-1.5341,1.4657,-1.3905,-0.78445
-0.38166,-0.010202,-1.4126,1.2411,-1.4744,-1.6134,0.90906,-0.55921,-1.1343
0.077051,-0.093182,0.20933,0.59673,1.1755,-0.81274,0.85958,0.76056,0.83346
-1.1225,-1.6126,1.3956,-1.4847,0.25566,1.4695,-0.31191,0.63453,0.93034
-0.3788,1.2759,0.073867,-0.74868,0.83088,-1.4012,-0.041319,-1.0369,0.98928
-0.77837,1.3353,0.12969,-1.0492,-0.7955,-1.5839,-1.6148,-1.4087,-1.0915
1.6252,-1.2084,1.3916,1.259,1.6709,1.3902,1.4673,1.4797,-0.57769
0.30847,-0.3618,1.4878,1.5535,-1.1733,-1.3284,1.0586,-1.5354,0.0826
