x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,f
-257.2,-61.201,-0.17992,-0.17449,-1.3469,-3.2104,21.57,0.040049,0.23398,0.00055048,0.00055415,0.00055417,0.00055654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00055658,-0.47274
361.8,16.799,0.24008,0.07551,-0.44689,-1.2104,-12.43,0.013049,0.83398,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,0.053351
-78.204,-5.2012,0.25008,0.02551,0.15311,3.7896,-6.4302,-0.004951,-0.26602,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.14732
77.796,13.799,-0.15992,0.01551,0.35311,-8.2104,13.57,-0.002951,-0.96602,-0.00044952,-0.00044585,-0.00044583,-0.00044346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00044342,-0.041959
-600.2,-0.20122,-0.019924,-0.07449,0.55311,1.7896,7.5698,-0.003951,1.434,5.05E-05,5.42E-05,5.42E-05,5.65E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,-0.14732
-523.2,-46.201,-0.14992,-0.03449,-2.3469,0.78963,2.5698,0.003049,0.033978,0.00025048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,0.0001034,-3.01E-08,0.00015658,-0.2651
-93.204,-21.201,-0.14992,0.14551,-0.74689,-10.21,8.5698,-0.004951,-0.46602,-0.0014495,-0.0015458,-0.0015458,-0.0015435,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,-0.0015434,0.65119
79.796,-57.201,-0.029924,-0.26449,0.75311,-0.21037,28.57,0.011049,0.23398,0.00015048,0.00025415,0.00025417,0.00025654,-9.08E-05,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.32964
-681.2,-15.201,0.18008,-0.01449,1.2531,-3.2104,-6.4302,-0.028951,3.034,-0.00034952,-0.00054585,-0.00054583,-0.00054346,0.00020924,-1.81E-08,3.40E-06,-3.01E-08,-0.00054342,-0.14732
38.796,-39.201,0.60008,-0.02449,-1.4469,-1.2104,4.5698,0.024049,-0.46602,0.00015048,0.00035415,0.00035417,0.00045654,-0.00029076,-1.81E-08,-9.66E-05,-3.01E-08,0.00045658,0.18118
-27.204,8.7988,0.47008,0.08551,0.95311,-0.21037,-11.43,4.90E-05,-0.36602,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,0.053351
-145.2,-4.2012,0.12008,-0.00449,-0.34689,1.7896,-2.4302,0.009049,-0.066022,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.32964
516.8,33.799,-0.029924,-0.04449,-1.3469,-0.21037,5.5698,0.009049,0.033978,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,0.053351
178.8,-12.201,-0.47992,0.07551,0.35311,-8.2104,4.5698,-0.008951,0.033978,-0.00084952,-0.00084585,-0.00084583,-0.00084346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00084342,0.22041
27.796,40.799,0.18008,0.02551,-0.046894,3.7896,-8.4302,0.005049,0.43398,0.00035048,0.00035415,0.00035417,0.00035654,-0.00019076,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.14732
494.8,1.7988,0.050076,-0.02449,-0.94689,2.7896,1.5698,-0.00095096,-2.166,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.14732
-554.2,-28.201,-0.089924,0.06551,1.5531,-7.2104,8.5698,-0.013951,-0.66602,-0.00084952,-0.00064585,-0.00064583,-0.00064346,-0.00029076,-1.81E-08,3.40E-06,-3.01E-08,-0.00064342,-0.041959
-1.2042,-3.2012,-0.27992,-0.14449,1.5531,2.7896,12.57,-0.018951,0.13398,-4.95E-05,-0.00014585,-0.00014583,-0.00014346,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,-0.14732
-19.204,-9.2012,0.050076,0.03551,-0.94689,1.7896,-4.4302,0.010049,-0.066022,5.05E-05,5.42E-05,5.42E-05,5.65E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,0.65119
-324.2,36.799,0.15008,0.21551,-0.34689,3.7896,-27.43,-0.002951,0.033978,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.093252
-134.2,29.799,0.17008,0.04551,1.3531,0.78963,-6.4302,-0.011951,-0.066022,5.05E-05,-4.58E-05,-4.58E-05,-4.35E-05,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,-0.14732
-101.2,-56.201,-0.18992,-0.15449,0.35311,0.78963,15.57,-0.011951,0.53398,0.00015048,-4.58E-05,-4.58E-05,-4.35E-05,0.00020924,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,-0.2651
161.8,29.799,0.13008,-0.01449,0.55311,5.7896,-3.4302,-0.004951,-0.066022,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.093252
652.8,-29.201,0.21008,-0.12449,0.15311,-0.21037,9.5698,0.010049,0.73398,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.041959
-255.2,-33.201,-0.13992,-0.08449,0.35311,3.7896,3.5698,0.008049,0.23398,0.00035048,0.00045415,0.00045417,0.00045654,-9.08E-05,-1.81E-08,-9.66E-05,-3.01E-08,0.00045658,-0.14732
408.8,-40.201,0.22008,-0.19449,-0.64689,1.7896,18.57,0.011049,-0.066022,0.00045048,0.00045415,0.00045417,0.00045654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.2651
19.796,47.799,0.37008,0.32551,-1.5469,-8.2104,-27.43,0.017049,1.234,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00024342,0.42804
171.8,1.7988,0.31008,0.01551,-0.54689,0.78963,-4.4302,-0.00095096,0.33398,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.14732
208.8,-32.201,0.38008,0.07551,-0.54689,-5.2104,-0.43021,-0.003951,-0.26602,-0.00034952,-0.00034585,-0.00034583,-0.00034346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00034342,0.14036
-413.2,-2.2012,0.020076,-0.16449,-1.2469,3.7896,4.5698,0.012049,0.63398,0.00045048,0.00045415,0.00045417,0.00045654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.2651
292.8,8.7988,-0.54992,0.03551,0.45311,-1.2104,-5.4302,0.003049,-0.46602,5.05E-05,5.42E-05,5.42E-05,5.65E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,-0.041959
-107.2,-4.2012,0.060076,0.17551,0.25311,-2.2104,-10.43,0.006049,-0.56602,-0.00064952,-0.00064585,-0.00064583,-0.00064346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00064342,0.79095
-209.2,-2.2012,0.10008,-0.17449,2.0531,0.78963,3.5698,-0.024951,2.534,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00024342,-0.093252
-124.2,-3.2012,0.14008,-0.04449,0.85311,5.7896,-0.43021,-0.00095096,-0.066022,0.00035048,0.00035415,0.00035417,0.00035654,-9.08E-05,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.20448
542.8,18.799,0.23008,0.03551,-0.34689,2.7896,-9.4302,0.007049,0.033978,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,0.053351
-127.2,7.7988,-0.26992,-0.11449,0.45311,4.7896,6.5698,-0.009951,0.13398,0.00015048,5.42E-05,5.42E-05,-4.35E-05,0.00010924,-1.81E-08,0.0001034,-3.01E-08,-4.34E-05,0.29451
234.8,-9.2012,0.74008,0.00551,1.3531,1.7896,-5.4302,-0.001951,0.33398,-4.95E-05,0.00015415,0.00015417,0.00025654,-0.00029076,-1.81E-08,-0.0001966,-3.01E-08,0.00025658,-0.041959
334.8,-26.201,0.52008,0.01551,0.25311,3.7896,9.5698,-0.007951,-3.666,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.093252
-106.2,4.7988,-0.089924,0.14551,-1.4469,-7.2104,-1.4302,0.021049,-0.36602,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,0.22041
43.796,21.799,-0.17992,-0.10449,-0.14689,4.7896,6.5698,0.008049,-0.066022,0.00045048,0.00045415,0.00045417,0.00045654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.041959
369.8,-8.2012,0.010076,0.07551,2.4531,7.7896,-12.43,-0.006951,-0.66602,0.00045048,0.00045415,0.00045417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,0.053351
-25.204,11.799,0.050076,0.11551,-1.5469,-5.2104,-6.4302,0.011049,0.033978,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,-0.14732
168.8,13.799,0.29008,-0.01449,-0.44689,3.7896,-2.4302,0.004049,0.43398,0.00035048,0.00035415,0.00035417,0.00035654,-9.08E-05,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.093252
-376.2,33.799,-0.059924,0.04551,0.053106,0.78963,-6.4302,0.001049,0.033978,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.14732
-52.204,-15.201,0.49008,-0.01449,-0.54689,-0.21037,4.5698,0.014049,-0.66602,0.00015048,0.00025415,0.00025417,0.00025654,-0.00019076,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,0.18118
-397.2,-4.2012,-0.14992,-0.09449,-0.34689,2.7896,9.5698,-0.002951,-0.86602,-0.00044952,-0.00044585,-0.00044583,-0.00044346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00044342,0.69998
142.8,8.7988,0.14008,-0.17449,-0.24689,-0.21037,17.57,0.011049,-0.066022,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.14732
-61.204,6.7988,-0.49992,-0.12449,-1.1469,2.7896,10.57,-0.00095096,1.834,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,0.14036
-125.2,-4.2012,0.060076,-0.11449,-1.4469,-5.2104,1.5698,0.030049,3.534,0.00015048,0.00025415,0.00025417,0.00025654,-0.00019076,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.041959
-249.2,37.799,-0.0099241,0.08551,-0.34689,4.7896,-14.43,0.001049,0.033978,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.2651
385.8,18.799,0.53008,0.25551,-0.94689,-3.2104,-24.43,0.020049,-0.66602,0.00025048,0.00025415,0.00025417,0.00025654,-9.08E-05,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,0.14036
-59.204,-7.2012,-0.22992,-0.15449,-1.0469,-3.2104,6.5698,-0.005951,3.034,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00024342,-0.14732
-411.2,5.7988,-0.22992,-0.07449,-0.24689,0.78963,12.57,-0.00095096,-0.46602,0.00015048,5.42E-05,5.42E-05,5.65E-05,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,-0.20448
367.8,-3.2012,0.43008,-0.12449,0.65311,3.7896,0.56979,-0.010951,1.334,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.093252
105.8,-40.201,-0.51992,0.06551,0.15311,-8.2104,4.5698,-0.016951,-0.36602,-0.00054952,-0.00074585,-0.00074583,-0.00074346,0.00020924,-1.81E-08,-9.66E-05,-3.01E-08,-0.00074342,0.0068313
173.8,-2.2012,0.27008,-0.03449,-0.94689,-0.21037,4.5698,0.006049,-0.36602,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.093252
-202.2,-4.2012,-0.039924,0.14551,1.7531,-1.2104,-14.43,-0.013951,-0.066022,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00024342,-0.14732
74.796,-7.2012,7.59E-05,0.11551,1.6531,1.7896,-15.43,-0.020951,-1.166,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,-0.093252
116.8,51.799,0.30008,0.19551,0.053106,-8.2104,-12.43,-0.018951,-0.46602,-0.00094952,-0.00094585,-0.00094583,-0.00094346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00094342,0.22041
311.8,-23.201,0.18008,-0.10449,0.95311,-1.2104,11.57,0.005049,0.13398,5.05E-05,5.42E-05,5.42E-05,5.65E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,-0.14732
-244.2,6.7988,-0.099924,-0.05449,-0.046894,3.7896,2.5698,-0.00095096,-0.066022,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.14732
330.8,-6.2012,0.23008,0.02551,0.75311,3.7896,-6.4302,-0.001951,-0.56602,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,-9.66E-05,-3.01E-08,0.00025658,0.0068313
35.796,39.799,0.26008,0.00551,-0.54689,3.7896,-5.4302,0.004049,-0.066022,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.14732
315.8,-36.201,-0.039924,0.02551,-0.44689,-4.2104,3.5698,0.012049,-0.36602,-4.95E-05,5.42E-05,5.42E-05,5.65E-05,-0.00019076,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,-0.093252
-190.2,13.799,0.11008,0.15551,-1.0469,-3.2104,-14.43,-0.005951,0.033978,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,-0.093252
-22.204,-11.201,-0.17992,-0.03449,0.45311,3.7896,-0.43021,-0.016951,0.33398,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,-0.20448
145.8,-37.201,0.80008,-0.05449,0.65311,-7.2104,13.57,-0.006951,0.93398,-0.00034952,-0.00034585,-0.00034583,-0.00034346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00034342,-0.2651
304.8,3.7988,-0.029924,-0.14449,0.15311,3.7896,11.57,0.008049,-0.066022,0.00045048,0.00045415,0.00045417,0.00045654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.20448
664.8,3.7988,0.27008,0.04551,-0.34689,-4.2104,-4.4302,0.003049,0.93398,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00024342,0.18118
-198.2,8.7988,0.27008,0.26551,0.65311,-7.2104,-15.43,-0.008951,-0.26602,-0.00084952,-0.00074585,-0.00074583,-0.00064346,-0.00019076,-1.81E-08,-0.0001966,-3.01E-08,-0.00064342,0.14036
1.7958,4.7988,0.37008,0.09551,-0.24689,3.7896,-15.43,0.002049,0.43398,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.093252
-210.2,-2.2012,-0.16992,-0.12449,-0.74689,-3.2104,17.57,-0.002951,0.53398,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,-0.2651
-262.2,-41.201,-0.24992,-0.04449,1.9531,-0.21037,1.5698,0.014049,0.83398,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,0.053351
162.8,-4.2012,0.020076,-0.11449,-0.34689,3.7896,8.5698,4.90E-05,-0.066022,0.00035048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.14732
83.796,10.799,-0.0099241,-0.10449,-0.54689,4.7896,6.5698,0.002049,-0.066022,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.093252
-220.2,-5.2012,-0.23992,-0.02449,0.25311,-1.2104,5.5698,-0.003951,-0.26602,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,-0.041959
530.8,-10.201,-0.47992,0.10551,0.053106,-2.2104,11.57,-0.006951,-3.366,-0.00054952,-0.00054585,-0.00054583,-0.00054346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00054342,0.3296
-489.2,-57.201,0.070076,-0.27449,0.55311,4.7896,19.57,-0.008951,-0.16602,0.00025048,0.00025415,0.00025417,0.00015654,9.24E-06,-1.81E-08,0.0001034,-3.01E-08,0.00015658,-0.55278
168.8,13.799,0.21008,0.10551,-1.5469,-3.2104,-10.43,0.011049,0.93398,5.05E-05,5.42E-05,5.42E-05,5.65E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,0.0068313
244.8,-11.201,-0.29992,0.28551,0.85311,-1.2104,-33.43,-0.007951,1.134,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00024342,0.14036
59.796,-8.2012,-0.0099241,-0.04449,-1.6469,1.7896,-6.4302,0.005049,0.53398,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.2651
118.8,-40.201,0.070076,0.00551,-0.34689,-0.21037,0.56979,-0.008951,-0.066022,-0.00034952,-0.00034585,-0.00034583,-0.00034346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00034342,0.36351
192.8,-27.201,0.28008,-0.07449,-0.54689,-2.2104,9.5698,0.009049,0.033978,5.05E-05,5.42E-05,5.42E-05,5.65E-05,-0.00019076,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,-0.14732
240.8,4.7988,-0.12992,0.18551,-0.84689,-0.21037,-19.43,-0.001951,-0.26602,0.00015048,0.00015415,0.00015417,5.65E-05,0.00010924,-1.81E-08,0.0001034,-3.01E-08,5.66E-05,0.097803
312.8,-4.2012,-0.049924,-0.03449,-0.54689,3.7896,-1.4302,-0.001951,0.43398,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.041959
-252.2,9.7988,-0.16992,-0.08449,0.053106,-1.2104,7.5698,0.009049,0.53398,0.00015048,0.00015415,0.00015417,0.00015654,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.20448
318.8,-24.201,0.53008,-0.08449,1.3531,1.7896,1.5698,-0.001951,0.033978,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,0.18118
267.8,0.79878,0.18008,0.14551,-1.3469,-9.2104,-2.4302,0.018049,0.23398,-0.00034952,-0.00034585,-0.00034583,-0.00034346,-0.00019076,-1.81E-08,3.40E-06,-3.01E-08,-0.00034342,0.29451
-129.2,-76.201,-0.33992,-0.21449,0.15311,-0.21037,26.57,-0.001951,-0.66602,0.00035048,0.00025415,0.00025417,5.65E-05,0.00020924,-1.81E-08,0.0002034,-3.01E-08,5.66E-05,-0.2651
-384.2,-16.201,0.23008,0.14551,-0.24689,-9.2104,-6.4302,0.007049,0.33398,-0.00074952,-0.00074585,-0.00074583,-0.00084346,9.24E-06,-1.81E-08,0.0001034,-3.01E-08,-0.00084342,0.45882
-352.2,-16.201,0.040076,0.01551,1.0531,4.7896,-8.4302,-0.019951,0.13398,5.05E-05,5.42E-05,5.42E-05,5.65E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,-0.20448
546.8,-9.2012,0.38008,-0.13449,0.65311,1.7896,11.57,0.006049,-0.066022,0.00025048,0.00025415,0.00025417,0.00025654,-9.08E-05,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.041959
24.796,-20.201,-0.46992,-0.03449,-0.94689,1.7896,0.56979,0.003049,0.13398,0.00025048,0.00025415,0.00025417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.20448
-390.2,9.7988,-0.11992,0.05551,-0.74689,-6.2104,2.5698,0.017049,-0.066022,0.00015048,5.42E-05,5.42E-05,5.65E-05,0.00010924,-1.81E-08,0.0001034,-3.01E-08,5.66E-05,-0.093252
115.8,-28.201,-0.039924,-0.05449,0.85311,5.7896,4.5698,-0.007951,-1.066,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.2651
-100.2,-1.2012,-0.56992,0.04551,0.15311,-2.2104,-4.4302,-0.025951,0.033978,-0.00014952,-0.00024585,-0.00024583,-0.00054346,0.00010924,-1.81E-08,0.0003034,-3.01E-08,-0.00054342,-0.093252
-40.204,-7.2012,-0.23992,-0.13449,-1.0469,-3.2104,11.57,-0.005951,2.334,-0.00014952,-0.00024585,-0.00024583,-0.00024346,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,-0.00024342,-0.20448
-54.204,24.799,-0.029924,-0.02449,0.25311,3.7896,-8.4302,-0.010951,0.73398,0.00025048,0.00015415,0.00015417,0.00015654,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.14732
313.8,-7.2012,-0.079924,-0.18449,0.053106,-2.2104,21.57,0.014049,-0.36602,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,0.0068313
-273.2,-33.201,-0.59992,-0.12449,1.1531,-0.21037,12.57,-0.012951,-0.26602,5.05E-05,-4.58E-05,-4.58E-05,-0.00024346,0.00010924,-1.81E-08,0.0002034,-3.01E-08,-0.00024342,-0.14732
27.796,-7.2012,0.090076,-0.12449,-1.3469,-0.21037,12.57,0.016049,-0.16602,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.14732
375.8,-0.20122,0.20008,-0.14449,0.35311,-2.2104,16.57,0.004049,-0.066022,-4.95E-05,5.42E-05,5.42E-05,5.65E-05,-0.00019076,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,-0.14732
-67.204,-16.201,0.18008,-0.08449,-0.24689,4.7896,3.5698,4.90E-05,-0.066022,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.2651
367.8,-6.2012,0.19008,-0.11449,0.75311,5.7896,7.5698,-0.00095096,-0.26602,0.00035048,0.00045415,0.00045417,0.00045654,-9.08E-05,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.14732
-582.2,22.799,-0.13992,0.00551,-0.64689,0.78963,-2.4302,0.003049,-0.066022,0.00015048,0.00015415,0.00015417,0.00015654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00015658,-0.2651
296.8,-35.201,0.37008,-0.07449,0.65311,-0.21037,8.5698,-0.005951,-0.26602,-4.95E-05,-4.58E-05,-4.58E-05,-4.35E-05,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-4.34E-05,0.0068313
-103.2,-37.201,0.49008,0.02551,0.35311,4.7896,-8.4302,-0.004951,0.033978,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,-0.041959
-52.204,-16.201,-0.17992,0.15551,-2.2469,-1.2104,-19.43,0.014049,0.53398,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.093252
-19.204,-5.2012,0.10008,-0.11449,0.35311,3.7896,7.5698,0.008049,0.033978,0.00045048,0.00045415,0.00045417,0.00045654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,0.097803
779.8,6.7988,-0.18992,0.24551,-1.8469,0.78963,-19.43,0.011049,-3.366,0.00035048,0.00035415,0.00035417,0.00035654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00035658,0.097803
258.8,0.79878,-0.41992,-0.18449,0.25311,-2.2104,18.57,-0.010951,0.23398,-0.00014952,-0.00024585,-0.00024583,-0.00034346,0.00010924,-1.81E-08,0.0002034,-3.01E-08,-0.00034342,0.0068313
-131.2,8.7988,-0.059924,0.07551,-1.9469,1.7896,-10.43,0.023049,-0.066022,0.00055048,0.00055415,0.00055417,0.00055654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00055658,0.3296
-58.204,-2.2012,-0.059924,-0.02449,0.15311,3.7896,-2.4302,-0.001951,0.033978,0.00025048,0.00025415,0.00025417,0.00025654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00025658,-0.20448
84.796,7.7988,-0.15992,-0.14449,0.15311,4.7896,10.57,0.006049,-0.066022,0.00045048,0.00045415,0.00045417,0.00045654,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,0.00045658,-0.20448
393.8,-2.2012,-0.029924,-0.02449,-0.54689,-2.2104,3.5698,0.002049,0.53398,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00014342,0.097803
-102.2,-31.201,-0.59992,0.08551,1.1531,-6.2104,3.5698,-0.033951,-0.66602,-0.0017495,-0.0017458,-0.0017458,-0.0017435,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.0017434,0.51766
-342.2,11.799,-0.50992,0.09551,0.25311,0.78963,-12.43,-0.004951,0.13398,5.05E-05,5.42E-05,5.42E-05,5.65E-05,0.00010924,-1.81E-08,3.40E-06,-3.01E-08,5.66E-05,-0.2651
-322.2,14.799,0.12008,0.13551,-0.046894,-2.2104,-14.43,-0.012951,0.33398,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00024342,-0.093252
-148.2,2.7988,-0.049924,-0.08449,-0.34689,1.7896,7.5698,-0.004951,-0.16602,5.05E-05,5.42E-05,5.42E-05,5.65E-05,9.24E-06,-1.81E-08,-0.0001966,-3.01E-08,5.66E-05,-0.14732
252.8,-8.2012,0.61008,0.05551,0.65311,-6.2104,1.5698,-0.001951,0.23398,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.24E-06,-1.81E-08,3.40E-06,-3.01E-08,-0.00024342,0.053351
